institution name,"DRVGR2022.Graduation rate, total cohort",HD2022.Degree of urbanization (Urban-centric locale),"EF2022D.Full-time retention rate, 2022",American Indian or Alaska Native,Asian,Black or African American,Hispanic,Native Hawaiian or Other Pacific Islander,White,Two or more races,Race/ethnicity unknown,U.S. Nonresident,EF2022A.Grand total,Cluster
Lincoln University,29.0,City: Small,49.0,0.2727768685215493,0.6546644844517185,42.98963447899618,3.218767048554282,0.0545553737043098,41.02564102564102,3.982542280414621,3.000545553737043,4.800872885979269,1833,2
Lincoln University,29.0,City: Small,49.0,0.2741228070175438,0.0548245614035087,82.94956140350878,6.633771929824562,0.1096491228070175,0.9320175438596492,3.56359649122807,2.905701754385965,2.576754385964912,1824,2
Missouri Southern State University,36.0,City: Small,62.0,4.319498069498069,2.8474903474903472,5.912162162162162,7.915057915057915,0.5067567567567568,68.31563706563706,2.002895752895753,4.922779922779923,3.2577220077220077,4144,1
Missouri Western State University,41.0,City: Small,63.0,1.267710663683818,2.1128511061396966,10.787969177230922,1.2428535918468804,0.1491424310216256,68.55580412627393,8.327119065374099,6.388267462092966,1.1682823763360677,4023,1
University of Missouri-Columbia,75.0,City: Midsize,89.0,0.1852798364426271,2.8654485049833887,5.456171735241503,5.274086378737541,0.1022233580373115,76.4087656529517,4.053795042167136,1.2554306158957322,4.398798875543061,31304,1
University of Missouri-Kansas City,55.0,City: Large,77.0,0.3120422849137108,8.374196013500605,9.61599694325925,9.768833980768006,0.108259568235369,54.301725784881874,4.368591988791951,1.827676240208877,11.32267719544036,15703,1
Missouri University of Science and Technology,62.0,Town: Remote,86.0,0.2542372881355932,4.053672316384181,3.1779661016949152,5.183615819209039,0.0,71.52542372881356,2.867231638418079,2.1045197740112997,10.833333333333334,7080,1
University of Missouri-St Louis,52.0,Suburb: Large,75.0,0.3030103418747118,4.854752651340491,13.76720901126408,3.721757459982873,0.0131743626902048,68.24978591660629,2.0354390356366507,4.597852578881496,2.4570186417232067,15181,1
Truman State University,71.0,Town: Remote,81.0,0.2272727272727272,2.323232323232323,2.297979797979798,3.383838383838384,0.0505050505050505,80.32828282828282,3.2070707070707067,0.7828282828282829,7.3989898989899,3960,1
Northwest Missouri State University,54.0,Town: Remote,80.0,0.2704291593180482,0.823045267489712,3.797766019988242,3.962375073486185,0.1058201058201058,75.03821281599059,2.621987066431511,3.3274544385655496,10.052910052910052,8505,1
Southeast Missouri State University,56.0,City: Small,73.0,0.1511030522816561,0.7958094086833888,7.524932003626474,3.1026493401833384,0.0302206104563312,72.79137705248313,2.901178603807797,1.944192606023975,10.758537322453911,9927,1
Missouri State University-Springfield,58.0,City: Midsize,76.0,0.3195029953405813,2.214333259374307,3.234967827823386,4.823607721322388,0.1198136232527179,77.2797869980031,3.6432216552030177,4.015975149767029,4.348790769913468,22535,1
Montana State University Billings,29.0,City: Midsize,60.0,4.140990879960562,1.0845452304658614,0.9120039438008382,6.531920138033029,0.1232437761893024,78.38304165639636,5.4966724180428885,1.626817845698792,1.7007641114123735,4057,1
Montana Technological University,57.0,Town: Remote,72.0,1.6,1.7846153846153845,1.2307692307692308,4.0,0.0,80.0,1.8461538461538465,6.892307692307692,2.646153846153846,1625,1
Montana State University,57.0,Town: Remote,75.0,1.384809064204784,1.15700497572088,0.4256339547988729,5.533241412385348,0.0839278220730172,82.99862118578022,5.203524968527066,0.7913194652598765,2.421917151249925,16681,1
The University of Montana,46.0,City: Small,74.0,3.5760924158714213,5.816172777498744,1.0045203415369162,6.09743847312908,0.1004520341536916,69.74384731290809,7.0015067805123055,4.620793571069815,2.03917629331994,9955,1
Montana State University-Northern,29.0,Town: Remote,68.0,16.315789473684212,0.8771929824561403,1.7543859649122806,3.333333333333333,0.175438596491228,71.14035087719299,2.982456140350877,3.421052631578948,0.0,1140,1
The University of Montana-Western,45.0,Town: Remote,71.0,6.179775280898876,0.2106741573033707,0.9831460674157304,3.581460674157303,0.5617977528089888,73.45505617977528,3.4410112359550564,11.446629213483146,0.1404494382022472,1424,1
Chadron State College,44.0,Town: Remote,72.0,1.5486725663716814,0.5309734513274336,3.938053097345133,10.0,0.1769911504424778,79.29203539823008,3.3628318584070795,0.3097345132743362,0.8407079646017699,2260,1
University of Nebraska at Kearney,54.0,Town: Distant,74.0,0.16553550736633,0.8938917397781824,1.9864260883959608,12.199966892898528,0.148981956629697,76.69260056282073,2.8472107267008773,0.6621420294653203,4.40324449594438,6041,1
University of Nebraska at Omaha,49.0,City: Large,74.0,0.2988444680568468,4.542435914464072,6.953114623455971,15.11488909549741,0.1195377872227387,62.77726125647496,4.290078363660513,0.7039447469783504,5.199893744189136,15058,1
University of Nebraska-Lincoln,65.0,City: Large,82.0,0.2184415038857383,3.5706784289014912,2.8271371560596514,8.225162780928375,0.0588111741230833,73.20730938878387,3.3942449065322413,1.4282713715605966,7.069943289224953,23805,1
Peru State College,34.0,Rural: Distant,58.0,0.500277932184547,0.7226236798221234,7.615341856586992,2.2234574763757644,0.1667593107281823,77.26514730405782,9.672040022234576,0.6670372429127293,1.1673151750972763,1799,1
Wayne State College,51.0,Town: Distant,72.0,0.9637544521265452,1.1732662895453594,2.493190865283889,10.51749423842447,0.0419023674837628,79.11166980934424,2.6398491514770583,0.6075843285145611,2.451288497800126,4773,1
University of Nevada-Las Vegas,47.0,City: Midsize,77.0,0.2641878669275929,15.169602087410306,8.796477495107633,32.025440313111545,0.7403783431180692,27.22113502935421,12.012393998695368,1.1285061969993475,2.641878669275929,30660,4
University of Nevada-Reno,62.0,City: Large,80.0,0.5872523275244689,8.259727858677488,3.6810694676533777,22.81212699928384,0.3724039150155168,50.923848173788485,8.159465266173312,1.9384101217474337,3.2656958701360708,20945,4
University of New Hampshire-Main Campus,78.0,Suburb: Small,86.0,0.0573353400702357,2.6875940657923025,1.0678707088081416,3.81280011467068,0.0071669175087794,82.0898731455601,2.271912850283093,4.973840751092955,3.0316061062137174,13953,1
Keene State College,59.0,Town: Distant,77.0,0.3133704735376044,1.2186629526462396,1.7409470752089138,5.118384401114206,0.1044568245125348,82.24233983286908,3.5167130919220058,5.153203342618385,0.5919220055710306,2872,1
University of New Hampshire at Manchester,63.0,City: Midsize,65.0,0.3745318352059925,5.805243445692884,3.183520599250937,9.363295880149812,0.1872659176029962,67.04119850187266,2.808988764044944,11.04868913857678,0.1872659176029962,534,1
Plymouth State University,51.0,Town: Remote,68.0,0.2582644628099174,1.4204545454545454,1.8336776859504131,4.571280991735537,0.0,81.45661157024794,2.7117768595041323,5.991735537190083,1.756198347107438,3872,1
Granite State College,15.0,Town: Fringe,40.0,0.2105263157894736,1.263157894736842,3.298245614035088,5.4035087719298245,0.0701754385964912,85.33333333333334,1.824561403508772,2.5964912280701755,0.0,1425,1
Rowan University,68.0,Suburb: Large,85.0,0.1126183772715638,8.159713335039672,10.140772971589456,11.988738162272844,0.092142308676734,60.50166368057332,3.439979523931405,1.48451497312516,4.079856667519836,19535,1
New Jersey City University,39.0,City: Large,73.0,0.2599785899984707,7.524086251720447,19.513687108120507,41.35188866799205,0.2446857317632665,23.33690166692155,2.293928735280624,2.9056430646887903,2.569200183514299,6539,3
Kean University,51.0,Suburb: Large,74.0,0.1164234709717479,4.98292455759081,20.14126047811239,33.343682086308604,0.1319466004346476,27.957156162682395,2.3595156783607574,7.365724930145917,3.601366035392735,12884,3
Montclair State University,65.0,Suburb: Large,81.0,0.1101726037458685,6.504774146162321,12.79838413514506,32.831435916268816,0.1147631289019463,38.73485126698494,2.602827763496144,3.8330885053250094,2.469702533969886,21784,3
New Jersey Institute of Technology,74.0,City: Large,89.0,0.0891988323061952,19.08044112877068,8.782030489782679,20.223807979241,0.0243269542653259,27.4326954265326,2.7570548167369444,2.027246188777165,19.583198183587413,12332,5
Ramapo College of New Jersey,70.0,Suburb: Large,84.0,0.4016064257028112,10.22270901788974,6.2248995983935735,22.05184373859073,0.0,56.80905439941585,0.0365096750638919,3.194596568090544,1.058780576852866,5478,1
Rutgers University-Camden,65.0,City: Small,79.0,0.150854844116661,11.28059001005699,16.946027489104928,18.706000670465976,0.1340931947703654,42.490781092859535,3.251759973181361,4.0395574924572575,3.000335232986926,5966,1
Rutgers University-New Brunswick,84.0,City: Small,92.0,0.0671445780753204,28.013112941130004,7.778896854079033,14.398562316092974,0.0789936212650828,33.76582340975966,3.4757193356636447,2.11702904990422,10.304717894030055,50637,5
Rutgers University-Newark,66.0,City: Large,82.0,0.0816919306526277,17.1099210311337,16.52900063538168,27.41218117454843,0.1089225742035036,25.16111464100935,2.4053735136607064,3.2949078696559866,7.896886629754017,11017,3
Stockton University,76.0,Suburb: Midsize,78.0,0.0991189427312775,7.125550660792951,10.220264317180616,17.819383259911895,0.0550660792951541,59.691629955947135,3.502202643171806,0.8590308370044052,0.6277533039647577,9080,1
The College of New Jersey,86.0,Suburb: Large,90.0,0.09175514484205,10.446978634159128,5.492200812688425,17.158212085463365,0.0655393891728929,59.22139205662603,2.6477913225848733,4.037226373050204,0.8389041814130292,7629,1
William Paterson University of New Jersey,56.0,Suburb: Large,71.0,0.0551267916207276,8.037486218302096,17.640573318632853,30.38588754134509,0.1102535832414553,37.92723263506063,2.491730981256891,1.7750826901874313,1.5766262403528113,9070,3
Eastern New Mexico University-Main Campus,41.0,Town: Remote,62.0,1.5471993732863298,1.5471993732863298,4.151978065021543,36.310223266745005,0.3133568350959655,35.233059146102626,2.8397963180571875,15.707011359185271,2.3501762632197414,5106,3
Institute of American Indian and Alaska Native Culture and Arts Development,27.0,Rural: Fringe,79.0,45.622119815668206,1.152073732718894,0.6912442396313364,28.341013824884797,0.2304147465437788,13.018433179723502,10.023041474654375,0.9216589861751152,0.0,868,4
New Mexico Highlands University,25.0,Town: Remote,63.0,10.048561822936122,0.6350392230108329,4.445274561075832,53.97833395592081,0.2241314904744116,20.58274187523347,2.7269331341053418,2.316025401568921,5.042958535674262,2677,3
New Mexico Institute of Mining and Technology,55.0,Town: Remote,75.0,3.019538188277087,3.8484310242747193,1.7761989342806392,34.162226169330964,0.2960331557134399,46.714031971580816,3.374777975133215,0.8880994671403196,5.920663114268798,1689,3
University of New Mexico-Main Campus,52.0,City: Large,72.0,5.835193367649069,4.300095658907666,2.792329066642372,45.451646699767686,0.1594315127772969,31.162027968842526,3.771694073702911,1.6854188493599962,4.842162802350476,21953,3
New Mexico State University-Main Campus,51.0,Suburb: Midsize,72.0,2.36192879170171,1.2685730305578915,2.817493692178301,58.34735071488646,0.1752172694140734,26.1354079058032,2.586206896551724,0.9461732548359966,5.361648444070648,14268,3
Western New Mexico University,31.0,Town: Remote,62.0,3.878034339846063,1.1841326228537596,4.351687388987567,47.483718176435765,0.4736530491415038,29.75133214920071,2.4274718768502077,8.6145648312611,1.8354055654233272,3378,3
CUNY Bernard M Baruch College,74.0,City: Large,84.0,0.1460662838722675,33.6556865115342,9.398609851919009,24.715422584869547,0.0805882945502165,20.03122796413821,2.422685604915886,0.0,9.549712904200664,19854,5
CUNY Brooklyn College,55.0,City: Large,77.0,0.1056710109193377,21.89503346248679,21.90912293060937,22.33180697428672,0.0845368087354702,27.24198661500528,2.9940119760479043,0.0,3.437830221909123,14195,3
College of Staten Island CUNY,35.0,City: Large,69.0,0.1366120218579235,12.89032006245121,13.114754098360656,25.15612802498048,0.156128024980484,43.45238095238096,2.898126463700234,0.0,2.1955503512880563,10248,3
CUNY City College,59.0,City: Large,75.0,0.1518393263855338,23.355649113120297,15.177030850990404,37.3938850162192,0.1380357512595762,15.549727379391262,2.740009662502588,0.0,5.493822900131134,14489,3
CUNY Hunter College,56.0,City: Large,80.0,0.2089682194166304,26.06443186765346,11.3147583804963,29.159773617762298,0.1523726599912929,25.759686547670874,3.073574227252939,0.0,4.266434479756204,22970,3
CUNY John Jay College of Criminal Justice,54.0,City: Large,76.0,0.3376194238919618,11.996264636161197,16.72293657064866,47.0081172329574,0.2442353279218446,17.311974714460167,2.8446232310897206,0.0,3.5342288628690466,13921,3
CUNY Lehman College,54.0,City: Large,71.0,0.2074529389166346,7.391471379177872,25.355359200922013,55.013446023818666,0.1306185170956588,7.598924318094506,1.5443718786016134,0.0,2.758355743373031,13015,3
CUNY Medgar Evers College,24.0,City: Large,40.0,0.3571428571428571,3.653846153846154,72.82967032967032,16.456043956043956,0.0549450549450549,1.9230769230769231,2.39010989010989,0.0,2.3351648351648358,3640,2
CUNY New York City College of Technology,21.0,City: Large,61.0,0.3896997019943455,21.700924581645907,25.65905096660808,34.904867425689616,0.1910292656835027,11.186673798425918,2.0401925574998088,0.0,3.927561702452816,13087,3
CUNY Queens College,56.0,City: Large,77.0,0.4235044997353097,29.804129168872414,8.999470619375332,28.080701135227336,0.2646903123345686,23.933886241985768,3.0233515675548497,0.0,5.470266454914417,17001,5
CUNY York College,33.0,City: Large,61.0,1.132485262178095,24.54235184610611,36.068879925535214,23.425380080670184,0.3412969283276451,8.578963698417622,2.590753955941669,0.0,3.3198883028234567,6446,3
SUNY College of Technology at Canton,41.0,Town: Remote,69.0,1.4104372355430184,2.538787023977433,10.966149506346968,10.119887165021156,0.0352609308885754,67.2425952045134,2.8208744710860367,2.8913963328631875,1.9746121297602257,2836,1
SUNY College of Technology at Delhi,44.0,Town: Remote,67.0,0.2679938744257274,2.14395099540582,15.007656967840736,17.18989280245023,0.0765696784073507,58.26952526799387,2.7182235834609494,4.058192955589587,0.2679938744257274,2612,1
SUNY College of Agriculture and Technology at Cobleskill,43.0,Town: Distant,69.0,0.2804262478968031,1.9068984856982611,10.039259674705551,12.282669657879977,0.0560852495793606,69.54570947840718,2.3555804823331465,2.3555804823331465,1.1777902411665733,1783,1
Farmingdale State College,54.0,Suburb: Large,81.0,0.2684131415074082,11.81017822632596,10.46811251878892,27.292248228473262,0.2039939875456302,44.21301266910028,3.178011595447713,0.4509340777324458,2.1150955550783763,9314,3
SUNY at Albany,66.0,City: Small,83.0,0.2341217433065194,8.272301596830351,18.087405450834435,16.034337855684957,0.0660343378556849,43.83479409292833,3.769960379397287,2.005042622163525,7.69600192099892,16658,1
Binghamton University,83.0,Suburb: Midsize,91.0,0.0600698995194408,14.924639580602882,4.559851463521189,11.577107907383136,0.0163826998689384,53.12909567496723,3.473132372214941,1.7911751856705984,10.46854521625164,18312,1
University at Buffalo,74.0,Suburb: Large,84.0,0.2118446057509579,14.165550328670676,7.455060905324154,7.299292812860214,0.0467304277391819,44.46555967475622,2.626250038942023,3.4954359948908067,20.234275211065768,32099,5
Stony Brook University,78.0,Suburb: Large,88.0,0.0661221314663555,26.56164916374951,5.694282380396733,12.897705173084404,0.0661221314663555,30.509529366005445,2.4309607156748347,7.78685336444963,13.986775573706728,25710,5
SUNY College of Environmental Science and Forestry,71.0,City: Midsize,79.0,0.6072874493927125,2.8846153846153846,2.277327935222672,7.6417004048583,0.0506072874493927,73.68421052631578,3.7449392712550607,2.42914979757085,6.680161943319838,1976,1
SUNY Polytechnic Institute,62.0,Suburb: Midsize,79.0,0.3870513722730471,7.776213933849402,7.21323011963406,9.113300492610838,0.1759324419422941,65.7283603096411,2.9908515130190008,0.2463054187192118,6.368754398311048,2842,1
SUNY Brockport,63.0,Town: Fringe,66.0,0.24906600249066,2.475093399750934,10.95890410958904,8.39041095890411,0.0,71.10834371108344,2.6618929016189288,3.642590286425903,0.5136986301369862,6424,1
SUNY Buffalo State University,36.0,City: Large,49.0,0.4034134988363071,6.035686578743212,27.276958882854924,11.21799844840962,0.0620636152055857,50.28704422032584,3.708301008533747,0.2327385570209464,0.7757951900698216,6445,1
SUNY Cortland,69.0,Town: Distant,80.0,0.1345291479820627,1.4050822122571,4.484304932735426,11.973094170403588,0.0448430493273542,76.2780269058296,2.3318385650224216,2.8251121076233185,0.523168908819133,6690,1
SUNY at Fredonia,60.0,Town: Distant,73.0,0.48696648524778,1.403609281008307,6.788885706101404,10.197651102835865,0.0,74.21942136923518,3.80979661987969,1.4322543683758235,1.6614150673159551,3491,1
SUNY College at Geneseo,74.0,Town: Distant,86.0,0.3107074569789675,3.322179732313576,3.608986615678776,6.668260038240918,0.1434034416826003,80.47323135755258,0.979923518164436,3.250478011472276,1.24282982791587,4184,1
State University of New York at New Paltz,73.0,Suburb: Large,84.0,0.0143595634692705,4.135554279149914,6.332567489948306,21.352670878805284,0.0861573808156232,59.90809879379667,3.2165422171166,2.268811028144744,2.68523836875359,6964,1
SUNY Oneonta,75.0,Town: Remote,72.0,0.4419889502762431,1.8784530386740328,4.640883977900553,16.003683241252304,0.0368324125230202,71.41804788213628,2.007366482504604,3.3701657458563536,0.2025782688766114,5430,1
State University of New York at Oswego,64.0,Town: Distant,73.0,0.1158412974225311,2.8525919490298293,10.71532001158413,12.655661743411525,0.0579206487112655,65.94265855777584,3.3304373008977697,0.5647263249348393,3.7648421662322615,6906,1
SUNY College at Potsdam,50.0,Town: Remote,75.0,1.5657189946435928,1.5657189946435928,7.128141738772147,9.2295014421096,0.0412031314379892,72.59991759373713,3.049031726411207,2.8018129377832715,2.018953440461475,2427,1
SUNY at Purchase College,67.0,Suburb: Large,79.0,0.0314267756128221,4.179761156505343,12.69641734758014,25.895663104965436,0.0628535512256442,49.30861093651792,5.688246385920805,0.4399748585795097,1.697045883092395,3182,1
SUNY College at Old Westbury,48.0,Suburb: Large,71.0,0.3044496487119438,11.99063231850117,23.793911007025763,29.69555035128806,0.2107728337236534,28.758782201405158,2.669789227166276,1.475409836065574,1.1007025761124123,4270,3
SUNY College at Plattsburgh,65.0,Town: Distant,73.0,0.4470272686633884,2.458649977648637,10.79570853822083,12.919088064371929,0.1564595440321859,65.26598122485471,2.123379526151095,1.9222172552525705,3.911488600804649,4474,1
Empire State University,25.0,Suburb: Small,59.0,0.3189114489210162,3.263527160625066,14.329754438184333,13.989582226001914,0.138194961199107,50.388008929520566,2.785159987243542,14.308493674922929,0.4783671733815243,9407,1
SUNY Maritime College,73.0,City: Large,78.0,0.0700770847932726,4.484933426769446,6.0967063770147165,14.996496145760336,0.0,66.57323055360898,2.172389628591451,3.78416257883672,1.822004204625088,1427,1
United States Merchant Marine Academy,77.0,Suburb: Large,79.0,0.3181336161187699,4.665959703075292,1.6967126193001063,6.256627783669141,0.4241781548250266,77.62460233297985,7.635206786850477,1.378579003181336,0.0,943,1
Appalachian State University,75.0,Town: Distant,83.0,0.2299862986885887,1.634370718340184,3.6602074770013706,7.848894108436093,0.0146799765120375,80.91603053435115,4.296339792522998,0.6361323155216284,0.7633587786259541,20436,1
East Carolina University,65.0,City: Small,80.0,0.5266841000331479,2.8470406246547086,16.371404368163237,8.342234171853708,0.1068100622444845,63.49305734595411,3.42528820301278,3.944606091856653,0.942875032227174,27151,1
Elizabeth City State University,42.0,Town: Distant,76.0,0.5118659841786878,0.3722661703117729,68.17124243834341,4.327594229874361,0.0,17.170777105630524,5.677059097254538,2.838529548627269,0.9306654257794325,2149,2
Fayetteville State University,44.0,City: Midsize,70.0,1.3113304847502578,1.5176071902165906,60.542213054368645,9.385590098718136,0.2946810078090467,17.710328569323707,6.026226609695005,2.3427140120819216,0.8693089730366877,6787,2
North Carolina A & T State University,57.0,City: Large,74.0,0.3262400830429302,0.9045747757099428,81.0558315414844,4.248535626899978,0.0222436420256543,4.559946615259138,4.115073774746052,2.068658708385853,2.698895232446059,13487,2
University of North Carolina at Asheville,59.0,City: Small,69.0,0.2745367192862045,1.7158544955387784,4.701441317776252,8.201784488675361,0.0343170899107755,74.60535346602609,4.667124227865477,4.25531914893617,1.5442690459849004,2914,1
University of North Carolina at Chapel Hill,91.0,City: Small,96.0,0.2838668979656205,12.215738842453872,8.613783314934553,8.81564422015455,0.063081532881249,55.47705409241445,4.816275035483362,2.1573884245387163,7.557167639173631,31705,1
University of North Carolina at Charlotte,70.0,City: Large,84.0,0.270718419004433,8.676525329092078,16.547663361645967,12.17894487496193,0.0507597035633311,49.68021386755102,4.372102466921593,1.7664376840039255,6.456634293255728,29551,1
University of North Carolina at Greensboro,58.0,City: Large,73.0,0.2948047613750139,5.300923350762043,27.194348648347983,13.505395483368565,0.0834353098231171,42.52975859383692,4.72243853598843,2.5642451885638,3.8046501279341416,17978,1
North Carolina Central University,44.0,City: Large,76.0,0.4633920296570898,1.363696544419436,74.51343836886005,7.056798623063683,0.0794386336555011,9.519396266384218,4.792797563881901,1.5225738117304382,0.6884681583476765,7553,2
University of North Carolina School of the Arts,82.0,City: Midsize,93.0,0.0905797101449275,2.807971014492753,10.054347826086955,12.771739130434783,0.0905797101449275,62.40942028985508,6.068840579710145,1.8115942028985508,3.894927536231884,1104,1
North Carolina State University at Raleigh,85.0,City: Large,94.0,0.335149863760218,8.12806539509537,6.275204359673024,7.002724795640327,0.0653950953678474,61.2724795640327,3.991825613079019,2.114441416893733,10.814713896457766,36700,1
University of North Carolina Wilmington,74.0,City: Midsize,83.0,0.5716527489771899,1.9895757439892396,5.73894524463375,7.952698537241496,0.0840665807319396,75.81124250406322,3.2281567001064846,2.454744157372639,2.168917782884044,17843,1
University of North Carolina at Pembroke,45.0,Town: Distant,72.0,12.014088181581007,1.3566397078006782,29.024262979389515,9.496477954604748,0.1565353509000782,39.13383772501957,5.9092094964779545,1.0957474563005478,1.8132011479259067,7666,4
Winston-Salem State University,50.0,City: Midsize,77.0,0.3597122302158274,0.9992006394884092,78.03756994404476,4.416466826538769,0.0599520383693045,8.493205435651479,4.0367705835331735,2.5179856115107917,1.079136690647482,5004,2
Western Carolina University,61.0,Town: Distant,71.0,0.9368285345938978,1.2720240653201549,6.377309840996992,7.657928663515255,0.1289213579716372,76.53631284916202,3.4980661796304253,1.0399656209712076,2.5526428878384184,11635,1
Dickinson State University,44.0,Town: Remote,57.0,1.3577732518669383,0.8825526137135099,2.919212491513917,6.6530889341479975,0.2036659877800407,74.60964019008826,4.684317718940937,5.770536320434488,2.919212491513917,1473,1
Mayville State University,35.0,Rural: Remote,58.0,1.2466607301869992,0.6233303650934996,3.65093499554764,4.452359750667854,0.0,81.03294746215495,5.164737310774711,0.8014247551202136,3.0276046304541406,1123,1
Minot State University,45.0,Town: Remote,70.0,2.160604969391429,1.7284839755131436,4.141159524666907,7.886208138278718,0.2880806625855239,67.26683471371983,5.725603168887288,0.7922218221101909,10.010803024846956,2777,1
University of North Dakota,63.0,City: Small,79.0,1.4125108100317094,2.6520611127125973,2.817814932257135,4.814067454597867,0.0864802536754107,75.15854713173825,4.396079561833381,2.2845200345921013,6.377918708561545,13876,1
North Dakota State University-Main Campus,63.0,City: Midsize,75.0,0.5064531939225617,1.6255513804933834,3.046887763437347,3.030550563633393,0.0571801993138376,80.632249632413,3.749387355007352,1.1272667864727983,6.224473125306322,12242,1
Valley City State University,47.0,Town: Remote,71.0,0.8443908323281062,0.4221954161640531,1.8094089264173705,4.402895054282268,0.5428226779252111,83.0518697225573,4.101326899879373,3.1363088057901085,1.6887816646562124,1658,1
University of Akron Main Campus,48.0,City: Midsize,68.0,0.1113999257333828,3.913850724099517,10.6498329001114,3.587077608614928,0.0519866320089119,71.85295209803193,4.181210545859636,2.27255848496101,3.37913108057928,13465,1
Bowling Green State University-Main Campus,61.0,Town: Fringe,77.0,0.1182033096926714,1.3593380614657211,6.199763593380615,4.722222222222222,0.0768321513002364,76.62529550827422,3.286052009456265,2.9018912529550827,4.710401891252955,16920,1
Central State University,25.0,Rural: Fringe,41.0,0.5336768494663232,2.337136547662864,33.3271991166728,11.94331983805668,0.0,25.947736474052263,4.619065145380935,19.15715863084284,2.134707397865293,5434,0
University of Cincinnati-Main Campus,72.0,City: Large,86.0,0.1214919207872676,5.348074353055521,7.824079698700036,4.346980925768436,0.0583161219778884,66.3272992346009,3.9023204956870368,1.8636860648766855,10.207751184546227,41155,1
Cleveland State University,49.0,City: Large,69.0,0.1876955161626694,3.510601320820298,14.37608620090372,6.840458811261731,0.0834202294056308,53.75043448036149,3.329857490441432,2.8015293708724363,15.119916579770596,14385,1
Kent State University at Kent,65.0,Suburb: Large,78.0,0.1353755705113328,2.42902452231763,8.343003016941285,4.038059874680901,0.058018101647714,72.8707356695289,3.5429720739537403,2.278177458033573,6.304633712384931,25854,1
Miami University-Hamilton,19.0,Suburb: Large,57.0,0.1322751322751322,3.262786596119929,7.760141093474426,4.982363315696649,0.1322751322751322,71.20811287477954,4.320987654320987,2.336860670194004,5.864197530864197,2268,1
Miami University-Middletown,23.0,Suburb: Small,55.0,0.2364066193853428,1.5760441292356184,5.516154452324665,3.7825059101654848,0.0788022064617809,73.68006304176517,4.176516942474389,2.048857368006304,8.904649330181245,1269,1
Miami University-Oxford,81.0,Town: Fringe,89.0,0.1831789396556236,2.595907259119694,3.1977809179881715,4.893494530800231,0.0261684199508033,78.25927670487256,3.6740461610927935,1.2927199455696865,5.877427120950437,19107,1
Ohio State University-Lima Campus,21.0,Rural: Fringe,44.0,0.0,2.078239608801956,5.012224938875306,3.9119804400977993,0.1222493887530562,80.80684596577017,4.88997555012225,3.1784841075794623,0.0,818,1
Ohio State University-Marion Campus,17.0,Town: Distant,41.0,0.3333333333333333,6.888888888888889,3.6666666666666665,4.777777777777778,0.0,75.44444444444444,4.111111111111112,3.7777777777777777,1.0,900,1
Ohio State University-Main Campus,88.0,City: Large,93.0,0.0561612157251404,8.59596960687149,7.505781301618765,5.58804096465147,0.0412950115626032,61.08688470432772,4.210439378923026,3.330029732408325,9.585398083911462,60540,1
Ohio University-Main Campus,65.0,Town: Distant,79.0,0.0911161731207289,2.282045972250984,5.939117829778422,4.39014288672603,0.0496997307931248,77.73866224891282,3.4748395112859805,1.9838475874922343,4.050528059639677,24145,1
Shawnee State University,35.0,Town: Fringe,66.0,0.3639672429481347,0.4246284501061571,1.880497421898696,0.0,0.0606612071580224,44.8589626933576,0.0,52.4112829845314,0.0,3297,0
University of Toledo,55.0,City: Large,75.0,0.0836281762624638,3.4930845931167576,8.62656802830492,5.31360566098424,0.0900611128980379,65.12705049855259,3.4351881633965906,4.9597941460276616,8.871019620456739,15545,1
Wright State University-Main Campus,44.0,Suburb: Large,64.0,0.1343252738169043,3.916098367431288,10.539367637941725,4.195081628435627,0.0413308534821244,65.03409795412274,4.939036991113867,0.4649721016738996,10.735689191981814,9678,1
Wright State University-Lake Campus,43.0,Rural: Fringe,58.0,0.0,1.2364760432766615,2.7047913446676968,1.6228748068006182,0.0772797527047913,90.57187017001546,2.7820710973724885,0.6182380216383307,0.3863987635239567,1294,1
Youngstown State University,49.0,City: Small,78.0,0.1354891157077048,1.58973895763707,8.120314334748443,4.416945172071177,0.0541956462830819,73.66994851413602,3.269803992412609,3.6943365549634177,5.049227712040466,11071,1
Cameron University,25.0,City: Small,72.0,5.119953188999415,2.1942656524283204,10.064365125804564,16.20830895260386,0.3218256290228203,49.23932124049152,10.59098888238736,3.7448800468110006,2.516091281451141,3418,4
University of Central Oklahoma,35.0,Suburb: Large,64.0,3.5755102040816324,4.302040816326531,8.16326530612245,13.13469387755102,0.1387755102040816,52.53061224489796,11.077551020408164,2.212244897959184,4.86530612244898,12250,4
East Central University,31.0,Town: Remote,60.0,17.890995260663505,5.509478672985782,7.849526066350711,6.990521327014218,0.3850710900473933,52.48815165876777,2.665876777251185,3.791469194312796,2.428909952606636,3376,1
Langston University,23.0,Rural: Distant,52.0,6.883867577509196,0.5780346820809248,78.19232790331057,3.047819232790331,0.1576458223857068,5.307409353652128,3.2054650551760377,1.5239096163951655,1.1035207566999474,1903,2
Northeastern State University,38.0,Town: Remote,64.0,21.26230975828111,2.2381378692927485,4.26738287078484,7.027752909579229,0.1193673530289465,48.13488510892271,13.965980304386749,1.4622500746045957,1.521933751119069,6702,4
Northwestern Oklahoma State University,27.0,Town: Remote,60.0,8.531317494600433,0.593952483801296,6.155507559395248,12.41900647948164,0.1079913606911447,63.39092872570195,2.1058315334773217,4.157667386609072,2.537796976241901,1852,1
