institution name,"DRVGR2022.Graduation rate, total cohort",HD2022.Degree of urbanization (Urban-centric locale),"EF2022D.Full-time retention rate, 2022",American Indian or Alaska Native,Asian,Black or African American,Hispanic,Native Hawaiian or Other Pacific Islander,White,Two or more races,Race/ethnicity unknown,U.S. Nonresident,EF2022A.Grand total
Loyola University Maryland,79.0,City: Large,85.0,0.076365024818633,4.123711340206185,12.56204658266514,12.161130202367316,0.0954562810232913,64.85299732722413,4.028255059182894,0.6109201985490645,1.4891179839633446,5238
Maryland Institute College of Art,77.0,City: Large,85.0,0.0512295081967213,9.682377049180328,11.065573770491802,10.450819672131148,0.0,34.989754098360656,6.25,4.098360655737705,23.41188524590164,1952
Mount St. Mary's University,65.0,Town: Fringe,68.0,0.3664495114006514,2.850162866449512,16.775244299674267,12.907166123778502,0.3664495114006514,56.59609120521173,4.5602605863192185,1.1807817589576548,4.397394136807818,2456
Notre Dame of Maryland University,60.0,City: Large,62.0,0.0577034045008655,5.077899596076168,24.985574148874782,9.290248124639351,0.1154068090017311,42.29659549913445,3.981534910559723,13.50259665320254,0.6924408540103866,1733
Stevenson University,65.0,Suburb: Large,77.0,0.200976169968418,3.588860178007465,27.820844099913867,9.646856158484066,0.0287108814240597,50.58857306919322,5.282802182026988,1.923629055412001,0.9187482055699112,3483
McDaniel College,66.0,Suburb: Small,76.0,0.2333333333333333,1.9666666666666663,18.83333333333333,7.5,0.0333333333333333,56.53333333333334,3.5666666666666664,4.766666666666667,6.566666666666666,3000
Hult International Business School,64.0,City: Midsize,85.0,0.0459558823529411,0.2757352941176471,0.4595588235294118,1.4705882352941175,0.0459558823529411,0.6893382352941176,0.0919117647058823,19.255514705882355,77.66544117647058,2176
American International College,37.0,City: Midsize,67.0,0.2985074626865672,1.2935323383084576,19.35323383084577,17.860696517412936,0.945273631840796,46.91542288557214,3.184079601990049,6.965174129353234,3.184079601990049,2010
Amherst College,92.0,Suburb: Large,95.0,0.2107481559536353,13.909378292939936,10.800842992623814,15.858798735511066,0.2107481559536353,38.14541622760801,7.481559536354057,1.8967334035827188,11.485774499473129,1898
Anna Maria College,40.0,Rural: Fringe,68.0,0.5571030640668524,1.2534818941504178,9.958217270194986,10.167130919220057,0.0696378830083565,55.22284122562674,1.1838440111420612,15.807799442896936,5.779944289693593,1436
Assumption University,72.0,City: Midsize,83.0,0.1457017969888295,2.476930548810102,5.633802816901409,9.907722195240408,0.0,73.72510927634775,3.2054395337542494,3.5939776590577948,1.3113161728994658,2059
Babson College,93.0,Suburb: Large,95.0,0.125344697919278,10.704437202306345,3.609927300075207,12.058159939834546,0.0250689395838556,30.659313111055404,2.1308598646277264,5.665580345951367,35.02130859864628,3989
Bay Path University,47.0,Suburb: Large,70.0,0.0811359026369168,2.393509127789047,9.898580121703851,17.079107505070994,0.0405679513184584,50.54766734279919,0.973630831643002,18.70182555780933,0.2839756592292089,2465
Bentley University,88.0,City: Small,91.0,0.1548886737657309,9.796708615682478,4.20135527589545,10.183930300096804,0.0387221684414327,54.59825750242013,2.787996127783156,1.684414327202323,16.55372700871249,5165
Berklee College of Music,69.0,City: Large,84.0,0.1569669162038155,5.481767688964019,5.928519681236416,11.70007244626902,0.1569669162038155,40.02656363197296,4.769379376962086,1.98019801980198,29.79956532238589,8282
Boston College,91.0,City: Small,95.0,0.1112055995290115,9.616013606332178,4.997710472950874,9.190815725780077,0.0327075292732387,57.34284032184209,2.8324720350624712,4.330476875776804,11.545757833453262,15287
Boston University,89.0,City: Large,94.0,0.0517513754970855,14.75731328648472,4.461513319169799,8.982949283652014,0.0735414283379637,34.466416081058995,3.4319333224383066,5.03350220624285,28.741079697118263,36714
Brandeis University,87.0,City: Small,92.0,0.0537538075613689,13.743056799856657,5.536642178820999,7.203010213223436,0.0716717434151585,39.86740727468195,2.4189213402616017,2.866869736606343,28.23866690557248,5581
Cambridge College,0.0,City: Large,100.0,0.1405152224824356,3.3723653395784545,19.95316159250585,32.459016393442624,0.0468384074941451,35.08196721311476,1.7798594847775178,2.2482435597189694,4.918032786885246,2135
Clark University,76.0,City: Midsize,88.0,0.0795755968169761,4.960212201591512,3.872679045092838,7.745358090185676,0.053050397877984,47.267904509283824,3.050397877984085,3.8461538461538463,29.124668435013263,3770
Curry College,52.0,Suburb: Large,62.0,0.1461988304093567,2.387914230019493,12.378167641325536,8.91812865497076,0.1461988304093567,64.76608187134502,2.729044834307992,5.847953216374268,2.6803118908382064,2052
Dean College,45.0,Suburb: Large,76.0,0.336417157275021,1.4297729184188397,12.363330529857022,11.69049621530698,0.0,60.97560975609756,4.373423044575273,6.307821698906644,2.523128679562657,1189
Emerson College,77.0,City: Large,88.0,0.1018502800882702,5.347139704634188,5.873366151756917,13.647937531828214,0.0679001867255135,54.69360040740112,4.413512137158377,2.580207095569513,13.274486504837888,5891
Emmanuel College,66.0,City: Large,81.0,0.0497017892644135,4.6222664015904575,6.113320079522863,11.58051689860835,0.1491053677932405,64.06560636182903,2.68389662027833,10.139165009940358,0.5964214711729622,2012
Endicott College,78.0,Suburb: Large,85.0,0.0499251123315027,1.9720419370943585,2.1467798302546184,5.566650024962557,0.0249625561657513,80.67898152770844,2.171742386420369,5.991013479780329,1.3979031452820767,4006
Fisher College,26.0,City: Large,55.0,0.0703729767769176,1.3370865587614356,10.978184377199156,14.496833216045038,0.0703729767769176,18.64883884588318,1.688951442646024,43.63124560168895,9.078114004222378,1421
Gordon College,69.0,Suburb: Large,84.0,0.0,3.194103194103194,5.221130221130221,10.442260442260444,0.1842751842751842,63.88206388206388,2.457002457002457,4.115479115479116,10.503685503685505,1628
Harvard University,98.0,City: Midsize,98.0,0.1926153243446182,14.410237994188892,6.336717704286507,9.216153569912834,0.1240573275439913,33.240834448761056,4.312624465410858,7.022297672292775,25.14446149325846,30631
College of the Holy Cross,91.0,City: Midsize,95.0,0.0324359390204346,3.892312682452157,3.859876743431722,11.709373986376908,0.0324359390204346,70.80765488160883,3.2111579630230294,3.081414206941291,3.3733376581252026,3083
Lasell University,61.0,City: Small,77.0,0.0628535512256442,2.95411690760528,11.37649277184161,11.69076052796983,0.0628535512256442,61.09365179132621,2.8912633563796355,6.725329981143934,3.142677561282212,1591
Lesley University,61.0,City: Midsize,74.0,0.4403992953611274,4.873752201996477,8.044627128596595,12.037580739870815,0.0587199060481503,59.042865531415146,3.024075161479742,9.512624779800351,2.965355255431591,3406
MCPHS University,61.0,City: Large,70.0,0.1905041031652989,18.12719812426729,9.55451348182884,8.997655334114889,0.014654161781946,39.46365767878077,1.9343493552168816,6.638335287221571,15.079132473622508,6824
Massachusetts Institute of Technology,95.0,City: Midsize,99.0,0.0927643784786642,20.8635520323832,4.840613931523023,10.018552875695732,0.0252993759487265,25.49333783100017,5.144206442907741,3.896103896103896,29.62556923595885,11858
Merrimack College,68.0,Suburb: Large,82.0,0.108991825613079,1.7438692098092643,4.178019981834695,8.755676657584015,0.0181653042688465,75.24069028156222,2.415985467756585,5.449591280653951,2.089009990917348,5505
Mount Holyoke College,83.0,Suburb: Large,90.0,0.0836120401337792,6.521739130434782,6.730769230769231,8.612040133779264,0.0836120401337792,50.4180602006689,4.473244147157191,1.3795986622073575,21.69732441471572,2392
Nichols College,58.0,Suburb: Large,72.0,0.142551674982181,1.496792587312901,9.47968638631504,10.762651461154668,0.0712758374910905,70.91945830363507,3.635067712045617,0.7127583749109052,2.7797576621525306,1403
Northeastern University,91.0,City: Large,97.0,0.0399826741745243,13.634091893512812,4.191517009295972,7.65001832539233,0.0133275580581747,32.869090060973576,4.274814247159564,1.3194282477593042,36.00772998367374,30013
College of Our Lady of the Elms,75.0,Suburb: Large,75.0,0.1568627450980392,3.1372549019607843,12.15686274509804,16.392156862745097,0.0,46.588235294117645,2.588235294117647,18.274509803921568,0.7058823529411765,1275
Regis College,67.0,Suburb: Large,76.0,0.0928792569659442,1.7956656346749225,7.39938080495356,12.229102167182662,0.0928792569659442,24.27244582043344,0.6501547987616099,53.126934984520126,0.3405572755417957,3230
Simmons University,74.0,City: Large,81.0,0.0875656742556917,6.077057793345009,8.774080560420314,9.176882661996498,0.0175131348511383,50.38528896672504,2.2416812609457093,21.59369527145359,1.6462346760070052,5710
Smith College,89.0,Suburb: Large,91.0,0.0696136442742777,9.189001044204664,5.499477897667942,11.695092238078663,0.1392272885485555,52.31465367211974,5.464671075530804,2.262443438914027,13.36581970066133,2873
Springfield College,73.0,City: Midsize,83.0,0.5135227661759671,2.875727490585416,6.8812050667579605,9.448818897637794,0.171174255391989,66.89489900718932,0.890106128038343,8.11365970558028,4.21088668264293,2921
Stonehill College,79.0,Suburb: Large,89.0,0.1179709005112072,2.595359811246559,5.151395988989382,6.881635863153755,0.0,76.75973259929218,3.027919779787652,3.932363350373574,1.533621706645694,2543
Suffolk University,60.0,City: Large,76.0,0.1188001188001187,6.786456786456786,7.335907335907336,13.216513216513215,0.0445500445500445,53.02940302940304,3.2224532224532227,2.687852687852688,13.558063558063555,6734
Tufts University,94.0,Suburb: Large,96.0,0.0670091579182488,14.905814905814909,5.911696820787729,9.143027324845509,0.0670091579182488,44.933363115181294,5.517087335269154,4.467277194549922,14.987714987714988,13431
Wellesley College,90.0,Suburb: Large,95.0,0.1225991009399264,22.43563547200654,7.437678790355537,14.589293011851243,0.2043318348998774,32.20269718022068,7.029015120555783,1.5529219452390683,14.425827543931344,2447
Wentworth Institute of Technology,69.0,City: Large,82.0,0.1020408163265306,9.13265306122449,7.346938775510205,11.658163265306122,0.0510204081632653,56.045918367346935,2.704081632653061,7.98469387755102,4.974489795918367,3920
Western New England University,67.0,City: Midsize,78.0,0.0874635568513119,3.4402332361516037,6.005830903790088,9.533527696793003,0.0583090379008746,70.932944606414,2.653061224489796,4.577259475218659,2.7113702623906706,3430
Wheaton College (Massachusetts),80.0,Suburb: Large,81.0,0.1199760047990401,4.079184163167366,5.578884223155369,6.838632273545291,0.0,70.36592681463706,4.559088182363527,3.9592081583683263,4.499100179964008,1667
Williams College,95.0,Town: Fringe,97.0,0.0,13.186318631863186,5.0405040504050405,12.466246624662466,0.045004500450045,47.52475247524752,7.470747074707471,4.32043204320432,9.945994599459947,2222
Worcester Polytechnic Institute,89.0,City: Midsize,91.0,0.027367268746579,10.112205801860974,2.969348659003832,7.758620689655173,0.027367268746579,57.92282430213464,3.106185002736727,3.024083196496989,15.0519978106185,7308
Adrian College,51.0,Town: Distant,67.0,0.1098297638660076,0.6040637012630422,6.974190005491489,5.930807248764415,0.5491488193300385,60.68094453596925,3.185063152114223,16.090060406370128,5.875892366831411,1821
Albion College,59.0,Town: Fringe,73.0,0.3434065934065934,1.510989010989011,16.483516483516482,11.95054945054945,0.0,55.56318681318682,3.5027472527472527,7.554945054945055,3.090659340659341,1456
Alma College,62.0,Town: Distant,73.0,0.3174603174603174,1.1111111111111112,3.968253968253968,4.285714285714286,0.1587301587301587,80.0,3.2539682539682544,3.492063492063492,3.412698412698413,1260
Andrews University,71.0,Town: Fringe,82.0,0.2799160251924422,9.86703988803359,19.664100769769068,18.12456263121064,0.6997900629811057,22.70818754373688,3.953813855843247,2.484254723582925,22.218334499650105,2858
Aquinas College,61.0,City: Midsize,77.0,0.0790513833992094,2.2134387351778657,2.529644268774704,7.588932806324111,0.2371541501976284,71.85770750988142,3.794466403162056,6.956521739130435,4.743083003952568,1265
Baker College,20.0,Town: Distant,63.0,0.7306380905991232,2.2406234778373117,9.181685338528982,4.06721870433512,0.0730638090599123,75.18265952264979,6.453969800292255,2.070141256697516,0.0,4106
Calvin University,77.0,City: Midsize,86.0,0.1238006809037449,4.982977406375736,4.394924172082947,3.837821108016094,0.0,70.62828845558651,2.816465490560198,1.268956979263386,11.94676570721139,3231
Concordia University Ann Arbor,52.0,City: Midsize,68.0,0.2493765586034912,1.163757273482959,8.229426433915211,4.821280133000832,0.0,69.90856192851206,4.073150457190358,9.476309226932669,2.078137988362428,1203
College for Creative Studies,64.0,City: Large,76.0,0.1977587343441002,4.746209624258404,12.524719841793011,5.8668424522083065,0.2636783124588002,51.74686882003955,6.064601186552406,8.899143045484509,9.69017798286091,1517
Davenport University,50.0,Suburb: Large,74.0,0.4336684407648334,2.877981470530258,12.714370195150796,8.633944411590774,0.2168342203824167,60.04336684407649,3.291937709442145,8.298836980090677,3.4890597279716142,5073
University of Detroit Mercy,73.0,City: Large,85.0,0.2985074626865672,7.425373134328359,10.615671641791046,6.138059701492537,0.0373134328358209,45.820895522388064,1.4365671641791045,6.492537313432837,21.73507462686567,5360
Kettering University,69.0,City: Small,87.0,0.1130582249858677,5.99208592425099,3.5613340870548336,4.2962125494629735,0.0565291124929338,72.1311475409836,3.7874505370265688,2.317693612210288,7.744488411531939,1769
Grace Christian University,53.0,Suburb: Large,69.0,1.1639185257032008,2.0368574199806013,23.18137730358875,6.207565470417071,0.2909796314258002,51.50339476236664,4.267701260911736,11.251212415130942,0.0969932104752667,1031
Cornerstone University,62.0,City: Midsize,82.0,0.2245929253228523,1.9090398652442448,10.05053340819764,6.064008983717013,0.0,71.75743964065133,2.5266704098820885,0.673778775968557,6.793935991016283,1781
Hope College,80.0,City: Small,89.0,0.1537988311288834,2.430021531836358,3.506613349738542,7.505382959089511,0.0307597662257766,78.19132574592433,3.4143340510612115,2.1224238695785917,2.645339895416795,3251
Kalamazoo College,80.0,City: Small,86.0,0.1652892561983471,5.867768595041322,4.87603305785124,16.198347107438018,0.0,60.16528925619835,4.87603305785124,2.56198347107438,5.289256198347108,1210
Lawrence Technological University,66.0,City: Small,70.0,0.1685772083614295,4.349291975724881,11.36210384356035,3.5064059339177343,0.1011463250168577,53.1355360755226,2.3600809170600137,9.64261631827377,15.374241402562374,2966
Madonna University,49.0,City: Small,76.0,0.3319108582266477,2.939781887150308,12.09103840682788,4.125177809388336,0.0948316737790422,63.5846372688478,3.2242769084874348,2.655286865813182,10.953058321479372,2109
Rochester University,41.0,Suburb: Large,61.0,0.7712082262210797,2.1422450728363325,15.681233933161954,4.884318766066838,0.5141388174807198,61.95372750642674,2.570694087403599,8.911739502999144,2.570694087403599,1167
Northwood University,63.0,City: Small,81.0,0.2671415850400712,2.5823686553873557,8.81567230632235,6.634016028495103,0.0445235975066785,68.4327693677649,3.3392698130008904,7.658058771148708,2.226179875333927,2246
Siena Heights University,51.0,Town: Distant,70.0,0.4846526655896607,0.9154550350026924,10.823909531502425,6.78513731825525,0.1615508885298869,59.01992460958535,3.0156165858912223,15.939687668282176,2.854065697361335,1857
Spring Arbor University,60.0,Suburb: Small,68.0,0.4173622704507512,1.878130217028381,7.971619365609349,4.006677796327212,0.1252086811352253,70.82637729549248,2.4624373956594323,10.601001669449085,1.7111853088480802,2396
Augsburg University,56.0,City: Large,70.0,1.2953367875647668,9.812176165803107,21.729274611398964,11.139896373056994,0.0971502590673575,44.17098445595855,5.4404145077720205,3.5297927461139897,2.7849740932642484,3088
Bethel University,75.0,Suburb: Large,83.0,0.1547987616099071,1.9349845201238391,7.430340557275541,10.371517027863778,0.0,68.65325077399382,4.179566563467492,0.696594427244582,6.578947368421052,1292
Bethel University,75.0,Suburb: Large,83.0,0.4512126339537508,4.935138183869149,6.768189509306261,5.950366610265088,0.1692047377326565,74.98589960518895,3.5815002820078963,2.538071065989848,0.6204173716864072,3546
Bethel University,75.0,Suburb: Large,83.0,0.3841229193341869,1.301749893299189,29.492104139991465,4.6521553563807085,0.1707212974818608,53.71318822023048,4.460093896713615,3.35040546308152,2.4754588134869824,4686
Carleton College,91.0,Town: Distant,95.0,0.0971345313258863,9.810587663914522,6.556580864497328,9.373482272948031,0.0485672656629431,51.52986886838272,8.596406022340943,3.933948518698397,10.053423992229238,2059
Concordia College at Moorhead,69.0,Suburb: Midsize,84.0,0.7882291119285338,3.8885969521807673,3.8885969521807673,3.25801366263794,0.1050972149238045,76.40567524960589,1.9968470835522856,3.152916447714136,6.51602732527588,1903
Concordia University-Saint Paul,51.0,City: Large,61.0,0.3427128427128427,7.629870129870129,10.804473304473303,6.944444444444445,0.1803751803751803,55.71789321789322,3.589466089466089,4.112554112554113,10.67821067821068,5544
Gustavus Adolphus College,76.0,Town: Fringe,86.0,0.0965250965250965,3.3301158301158305,2.944015444015444,4.922779922779923,0.0965250965250965,79.44015444015444,4.054054054054054,0.8204633204633204,4.295366795366795,2072
Hamline University,69.0,City: Large,75.0,0.3790750568612585,7.619408642911296,10.159211523881728,9.666413949962092,0.1137225170583775,60.61410159211525,5.11751326762699,4.852160727824109,1.4783927217589083,2638
Macalester College,88.0,City: Large,91.0,0.2298850574712643,7.540229885057472,5.839080459770115,10.160919540229884,0.8275862068965517,53.5632183908046,8.367816091954023,0.4137931034482758,13.057471264367814,2175
University of Northwestern-St Paul,70.0,Suburb: Large,81.0,0.0614817091915155,3.750384260682447,3.9655702428527513,4.334460498001844,0.0922225637872732,80.26437134952353,3.996311097448509,2.397786658469105,1.1374116200430373,3253
Northwestern Health Sciences University,0.0,City: Small,,0.2909796314258002,4.75266731328807,3.976721629485936,2.7158098933074686,0.0,41.90106692531523,0.7759456838021339,38.21532492725509,7.371483996120272,1031
College of Saint Benedict,78.0,Suburb: Midsize,89.0,0.3401360544217687,3.4013605442176877,2.653061224489796,9.523809523809524,0.1360544217687074,80.95238095238095,0.0,0.0,2.9931972789115644,1470
Saint Johns University,76.0,Rural: Fringe,86.0,1.094224924012158,3.768996960486322,3.890577507598784,6.808510638297872,0.243161094224924,78.72340425531915,0.243161094224924,0.0,5.227963525835866,1645
Saint Mary's University of Minnesota,65.0,Town: Distant,78.0,0.6290829905637552,3.3873699491894502,8.44422937333656,6.7747398983789004,0.1209774981853375,57.10137914347931,0.4597144931042826,21.267844180982337,1.8146624727800629,4133
St Olaf College,85.0,Town: Distant,90.0,0.0984898227183191,5.810899540380827,3.34865397242285,8.30597504924491,0.0,67.0715692711753,4.005252790544977,0.5909389363099147,10.76822061720289,3046
Crown College,52.0,Rural: Fringe,68.0,0.4421983575489577,4.295641187618446,5.432722678458623,6.190777005685408,0.0,74.92103600758054,5.116866708780796,1.5792798483891344,2.021478205938092,1583
The College of Saint Scholastica,67.0,City: Small,79.0,1.2472715933894607,4.9579045837231055,4.926722793888369,3.7106329903336457,0.1559089491736826,75.86529466791394,2.245088868101029,4.801995634549424,2.0891799189273463,3207
University of St Thomas,80.0,City: Large,86.0,0.1662049861495844,5.462603878116344,6.005540166204986,7.390581717451523,0.0664819944598338,65.40720221606648,3.3684210526315788,6.448753462603878,5.684210526315789,9025
University of St Thomas,80.0,City: Large,86.0,0.3065774804905239,9.866220735785951,8.30546265328874,44.81605351170568,0.0836120401337792,24.72129319955407,1.1426978818283169,4.487179487179487,6.270903010033445,3588
St Catherine University,64.0,City: Large,83.0,0.363433044450657,10.707296617277049,11.629857422421024,9.393346379647747,0.2236511042773273,60.46966731898239,3.774112384679899,2.991333519709253,0.4473022085546547,3577
Belhaven University,46.0,City: Midsize,67.0,0.5789909015715468,0.4411359250068927,51.64047422111938,2.564102564102564,0.0551419906258615,26.68872346291701,3.170664460987042,12.48966087675765,2.3711055969120487,3627
Mississippi College,62.0,Suburb: Large,77.0,0.2280790674100355,2.2047643182970096,20.60314242270654,2.914343639128231,0.025342118601115,63.71008616320324,1.6979219462747084,5.119107957425241,3.4972123669538773,3946
William Carey University,42.0,City: Small,79.0,0.1766160367361356,4.892264217590958,27.90533380430943,2.9671494171670787,0.0,58.0713528788414,0.6181561285764747,1.5895443306252206,3.779583186153303,5662
Avila University,51.0,City: Large,79.0,0.9954058192955588,1.914241960183767,25.57427258805513,15.084226646248084,0.5359877488514548,50.38284839203675,3.2924961715160794,0.0,2.22052067381317,1306
Central Methodist University-College of Liberal Arts and Sciences,52.0,Town: Distant,67.0,0.3703703703703704,0.9259259259259258,10.925925925925926,8.333333333333332,0.0,62.87037037037037,5.833333333333333,1.6666666666666667,9.074074074074074,1080
Columbia College,43.0,City: Midsize,62.0,0.5292755540853458,2.150181938471717,20.807145219980157,11.197485941118094,0.330797221303341,54.234204432682766,6.268607343698313,1.5382070790605358,2.9440952695997358,6046
Columbia College,43.0,City: Midsize,62.0,0.6605019815059445,1.5852047556142668,34.015852047556145,9.04887714663144,0.1981505944517833,42.53632760898283,1.1228533685601056,9.709379128137384,1.1228533685601056,1514
Drury University,64.0,City: Midsize,78.0,1.5047021943573669,2.19435736677116,3.385579937304075,1.6927899686520376,0.438871473354232,75.29780564263324,2.7586206896551726,6.144200626959248,6.583072100313479,1595
Evangel University,72.0,City: Midsize,75.0,0.9100642398286938,1.284796573875803,5.085653104925054,11.991434689507496,0.4817987152034261,71.09207708779444,3.961456102783726,3.2655246252676657,1.9271948608137044,1868
Lindenwood University,54.0,City: Small,77.0,0.3714285714285714,1.685714285714286,14.571428571428571,4.6,0.4857142857142856,64.58571428571429,2.471428571428571,4.5,6.728571428571428,7000
Maryville University of Saint Louis,67.0,Suburb: Large,83.0,0.7330053218194599,3.6750677778893466,14.629982930013052,7.621247113163972,0.0,64.50446832011247,2.89185661210965,3.906014660106436,2.038357264785621,9959
Midwestern Baptist Theological Seminary,41.0,City: Large,59.0,0.7158006362672322,5.752916224814422,3.870625662778367,4.957582184517497,0.1590668080593849,57.90031813361611,1.166489925768823,11.2407211028632,14.23647932131495,3772
Missouri Baptist University,41.0,Suburb: Large,67.0,0.7073217358057733,0.8984897725100364,5.620340279105333,0.4779200917606576,0.1147008220225578,42.49665455935768,0.7264385394761995,47.35232269164596,1.6058115083158095,5231
Missouri Valley College,23.0,Town: Remote,41.0,0.45841519318926,1.37524557956778,11.91879502292076,9.233791748526524,1.4407334643091028,41.650294695481335,4.060248853962016,2.4230517354289454,27.439423706614274,1527
College of the Ozarks,63.0,Town: Distant,81.0,0.7397444519166106,1.277740416946873,1.21049092131809,4.5057162071284464,0.0672494956287827,85.8776059179556,3.295225285810356,1.4794889038332213,1.546738399462004,1487
Park University,23.0,Suburb: Large,59.0,0.5742625946228139,2.54502740798747,16.823283737927433,22.52675541634038,0.8352910467240929,40.86400417645523,7.113025319759854,1.892456277734273,6.825894022448447,7662
Rockhurst University,77.0,City: Large,76.0,0.381791483113069,4.317180616740088,7.518355359765051,11.776798825256977,0.1762114537444934,66.2848751835536,3.81791483113069,4.052863436123348,1.6740088105726871,3405
Saint Louis University,81.0,City: Large,87.0,0.1332910187242145,9.508092668993967,6.486829577911774,5.674389082830848,0.0317359568390986,51.05046017137417,3.567121548714694,15.271342430974292,8.27673754363694,15755
Southwest Baptist University,43.0,Town: Distant,67.0,0.586756077116513,1.173512154233026,4.149203688181056,3.1852472757753563,0.1676445934618608,69.99161777032691,1.8440905280804687,17.393126571668063,1.5088013411567478,2386
Washington University in St Louis,94.0,Suburb: Large,96.0,0.1881025158711498,13.343522219609689,6.87162003291794,7.906183870209264,0.082294850693628,37.51469550905243,4.502703973665648,2.145544321655302,27.445332706324947,17012
Webster University,59.0,Suburb: Large,79.0,0.2032520325203252,2.954971857410882,23.358348968105062,6.816760475297061,0.1719824890556598,47.27954971857411,3.283302063789869,4.643527204502814,11.288305190744214,6396
Westminster College,64.0,Town: Distant,64.0,0.4128819157720891,0.8257638315441783,5.367464905037159,3.4682080924855487,0.1651527663088356,76.878612716763,3.4682080924855487,9.248554913294797,0.1651527663088356,1211
Westminster College,64.0,Town: Distant,64.0,0.078125,3.125,1.5625,13.28125,0.78125,69.0625,3.984375,3.28125,4.84375,1280
